OID_,src_GEOID10,nbr_GEOID10,LENGTH,NODE_COUNT
43750,421014116,421014121,73.565200213469680,0
43751,421014116,421014124,193.251327834315106,0
43752,421014116,421014125,207.677891845061652,0
43753,421014116,421014126,485.239857274243263,0
43754,421014116,421016513,0.000000000000000,1
43755,421014116,421016514,438.218434218412881,0
43756,421014116,421016521,137.532265678346477,0
43757,421014116,421016522,417.195272933117451,0
43758,421014117,421014114,1273.193911582855662,0
43759,421014117,421014115,520.115499498336703,0
43760,421014117,421016512,1512.571099786913692,0
43761,421014117,421016513,201.553336291983527,0
43762,421014118,421014119,525.224727635326872,0
43763,421014118,421014120,0.000000000000000,1
43764,421014118,421014122,230.473349889648233,0
43765,421014118,421015529,294.695760956249899,0
43766,421014119,421014118,525.224727635326872,0
43767,421014119,421014120,169.835497971241040,0
43768,421014119,421014122,0.000000000000000,1
43769,421014119,421014123,332.371307855714463,0
43770,421014119,421014125,68.684864542626798,0
43771,421014119,421015522,152.093867814167368,0
43772,421014119,421015523,240.753629529507464,0
43773,421014119,421015529,100.445416179156481,0
43774,421014119,421016411,0.000000000000000,1
43775,42101412,42101407,177.724268949811972,0
43776,42101412,42101408,344.790181283292668,0
43777,42101412,42101413,167.643846636539678,0
43778,42101412,42101419,345.356115558091631,0
43779,42101412,42101420,170.678124740065527,0
43780,42101412,421016006,174.160943702545779,0
43781,42101412,421016007,0.000000000000000,1
43782,421014120,421014116,18.716953983362888,0
43783,421014120,421014118,0.000000000000000,1
43784,421014120,421014119,169.835497971241040,0
43785,421014120,421014121,294.614247013612157,0
43786,421014120,421014122,274.691602132002004,0
43787,421014120,421014125,393.860234026597539,0
43788,421014121,421014115,531.286861784727080,0
43789,421014121,421014116,73.565200213469680,0
43790,421014121,421014120,294.614247013612157,0
43791,421014121,421014122,298.416936495970788,0
43792,421014121,421015528,167.940642762763503,0
43793,421014121,421015529,217.461567929548977,0
43794,421014121,421016513,384.191649850597855,0
43795,421014121,421016514,0.000000000000000,1
43796,421014122,421014118,230.473349889648233,0
43797,421014122,421014119,0.000000000000000,1
43798,421014122,421014120,274.691602132002004,0
43799,421014122,421014121,298.416936495970788,0
43800,421014122,421015529,205.970884587553883,0
43801,421014123,421014119,332.371307855714463,0
43802,421014123,421014124,287.476200962703388,0
43803,421014123,421014125,258.697480864733222,0
43804,421014123,421015523,0.000000000000000,1
43805,421014123,421016409,245.864032768042819,0
43806,421014123,421016411,25.369514913480451,0
43807,421014124,421014116,193.251327834315106,0
43808,421014124,421014123,287.476200962703388,0
43809,421014124,421014125,137.621433193393443,0
43810,421014124,421014126,104.447855855685077,0
43811,421014124,421016408,0.000000000000000,1
43812,421014124,421016409,162.250221123944442,0
43813,421014124,421016521,264.883907611432733,0
43814,421014125,421014116,207.677891845061652,0
43815,421014125,421014119,68.684864542626798,0
43816,421014125,421014120,393.860234026597539,0
43817,421014125,421014123,258.697480864733222,0
43818,421014125,421014124,137.621433193393443,0
43819,421014125,421014126,385.610768251244394,0
43820,421014126,421014116,485.239857274243263,0
43821,421014126,421014124,104.447855855685077,0
43822,421014126,421014125,385.610768251244394,0
43823,42101413,42101408,171.014071731464043,0
43824,42101413,42101412,167.643846636539678,0
43825,42101413,42101414,459.906322442950909,0
43826,42101413,42101420,457.648180301546233,0
43827,42101414,421013403,0.000000000000000,1
43828,42101414,421013404,170.822963008244983,0
43829,42101414,421013405,201.726460621219076,0
43830,42101414,421013406,0.000000000000000,1
43831,42101414,421013409,0.000000000000000,1
43832,42101414,42101402,72.745884765816527,0
43833,42101414,42101408,168.038660618539524,0
43834,42101414,42101413,459.906322442950909,0
43835,42101414,42101415,510.923748098627641,0
43836,42101414,42101420,49.535477519901107,0
43837,42101415,421013405,0.000000000000000,1
43838,42101415,421013406,147.957493294666648,0
43839,42101415,421013409,0.000000000000000,1
43840,42101415,42101402,75.419780412785613,0
43841,42101415,42101403,205.874813196729093,0
43842,42101415,42101409,0.000000000000000,1
43843,42101415,42101414,510.923748098627641,0
43844,42101415,42101416,280.555363210543078,0
43845,42101416,421013406,315.784213761677449,0
43846,42101416,421013407,0.000000000000000,1
43847,42101416,42101403,0.000000000000000,1
43848,42101416,42101409,315.686397850095204,0
43849,42101416,42101410,65.603254934810181,0
43850,42101416,42101415,280.555363210543078,0
43851,42101416,42101417,214.842872638140136,0
43852,42101417,421013406,0.000000000000000,1
43853,42101417,421013407,352.535854241306936,0
43854,42101417,421013408,0.000000000000000,1
43855,42101417,42101410,178.732106288575636,0
43856,42101417,42101411,174.137605433495168,0
43857,42101417,42101416,214.842872638140136,0
43858,42101417,42101418,214.272341482078389,0
43859,42101418,421013407,0.000000000000000,1
43860,42101418,421013408,260.395409050912008,0
43861,42101418,42101406,260.630213438849978,0
43862,42101418,42101411,66.092915401048984,0
43863,42101418,42101417,214.272341482078389,0
43864,42101418,42101421,280.300034097390039,0
43865,42101419,42101301,171.030263529950616,0
43866,42101419,42101302,0.000000000000000,1
43867,42101419,421013401,177.231091285714143,0
43868,42101419,421013402,0.000000000000000,1
43869,42101419,42101412,345.356115558091631,0
43870,42101419,42101420,341.441713326420540,0
43871,42101419,421016006,0.000000000000000,1
43872,42101419,421016007,338.744697322523393,0
43873,42101420,421013401,0.000000000000000,1
43874,42101420,421013402,170.767441302690713,0
43875,42101420,421013403,171.083940820204447,0
43876,42101420,421013404,0.000000000000000,1
43877,42101420,42101412,170.678124740065527,0
43878,42101420,42101413,457.648180301546233,0
43879,42101420,42101414,49.535477519901107,0
43880,42101420,42101419,341.441713326420540,0
43881,421014201,421012310,1626.203796514515489,0
43882,421014201,421012311,0.000000000000000,1
43883,421014201,421013301,335.231056142052125,0
43884,421014201,421013302,46.478685628473443,0
43885,421014201,421014205,302.810740847996385,0
43886,421014201,421014223,716.405562573311954,0
43887,421014202,421014203,257.740000937781247,0
43888,421014202,421014206,586.869251207576099,0
43889,421014202,421014207,93.009926541395259,0
43890,421014202,421014222,1024.677951375831299,0
43891,421014202,42101709,828.046363437799641,0
43892,421014203,421014202,257.740000937781247,0
43893,421014203,421014204,346.587561557610798,0
43894,421014203,421014207,404.667567412664539,0
43895,421014203,42101709,334.245091786559158,0
43896,421014204,421014203,346.587561557610798,0
43897,421014204,421014207,514.616406665859245,0
43898,421014204,421014213,148.837699381690584,0
43899,421014204,421014302,0.000000000000000,1
43900,421014204,421014901,468.740548683820975,0
43901,421014204,421014913,0.000000000000000,1
43902,421014204,42101708,204.700425198349592,0
43903,421014204,42101709,254.685525703735806,0
43904,421014205,421012310,0.000000000000000,1
43905,421014205,421012311,150.939819888890810,0
43906,421014205,421012312,0.000000000000000,1
43907,421014205,421014201,302.810740847996385,0
43908,421014205,421014206,172.562734476718447,0
43909,421014205,421014208,170.944655824844546,0
43910,421014205,421014210,804.612232544589006,0
43911,421014205,421014211,0.000000000000000,1
43912,421014205,421014222,185.344148320116290,0
43913,421014205,421014223,162.715057435635231,0
43914,421014206,421014202,586.869251207576099,0
43915,421014206,421014205,172.562734476718447,0
43916,421014206,421014207,174.765084918934463,0
43917,421014206,421014208,517.891570340218550,0
43918,421014206,421014209,165.415550742998420,0
43919,421014206,421014222,113.399370504349790,0
43920,421014207,421014202,93.009926541395259,0
43921,421014207,421014203,404.667567412664539,0
43922,421014207,421014204,514.616406665859245,0
43923,421014207,421014206,174.765084918934463,0
43924,421014207,421014209,587.138242477352833,0
43925,421014207,421014213,100.718663096468006,0
43926,421014208,421014205,170.944655824844546,0
43927,421014208,421014206,517.891570340218550,0
43928,421014208,421014209,168.897369693267137,0
43929,421014208,421014210,0.000000000000000,1
43930,421014208,421014211,503.059995666234386,0
43931,421014209,421014206,165.415550742998420,0
43932,421014209,421014207,587.138242477352833,0
43933,421014209,421014208,168.897369693267137,0
43934,421014209,421014211,378.356081840116701,0
43935,421014209,421014212,466.323749699445216,0
43936,421014209,421014213,246.668625483404412,0
43937,421014209,421014214,220.863274195345980,0
43938,42101421,421013408,401.513617293736843,0
43939,42101421,421013425,0.000000000000000,1
43940,42101421,42101406,245.090803592281475,0
43941,42101421,42101418,280.300034097390039,0
43942,42101421,421015221,268.807880756585064,0
43943,421014210,421012311,0.000000000000000,1
43944,421014210,421012312,494.797559652597670,0
43945,421014210,421014205,804.612232544589006,0
43946,421014210,421014208,0.000000000000000,1
43947,421014210,421014211,375.021588803009308,0
43948,421014210,421014214,334.355962729859641,0
43949,421014211,421014205,0.000000000000000,1
43950,421014211,421014208,503.059995666234386,0
43951,421014211,421014209,378.356081840116701,0
43952,421014211,421014210,375.021588803009308,0
43953,421014211,421014214,264.182754511876112,0
43954,421014212,421014209,466.323749699445216,0
43955,421014212,421014213,219.540280231210716,0
43956,421014212,421014214,261.444497406424489,0
43957,421014212,421014215,92.218164533923442,0
43958,421014212,421014216,813.664447111043728,0
